,A,B,C,D
0,-1.750420852637468,0.0,-2.7958093292777018,-1.750420852637468
1,0.22118077727802676,0.0,-1.29840873785446,0.22118077727802676
2,2.0257341657643835,0.0,0.47499935176460867,3.0257341657643835
3,0.06695462977936358,0.0,-0.013323442907734278,0.06695462977936358
4,3.2219717810815225,0.0,0.6719852312090996,3.2219717810815225
5,0.3064826241346275,0.0,-0.01695549688560535,2.3064826241346275
6,-1.2308777469084082,0.0,-2.456997690429036,-0.23087774690840823
7,-0.10308177936485574,0.0,-1.2801938776057091,-0.10308177936485574
8,5.352330981001934,0.0,0.005784949725798683,5.352330981001934
9,-0.15063614948014248,0.0,-0.848068073693095,-0.15063614948014248
10,1.3586838980286058,0.0,-0.8199662455147921,2.358683898028606
11,4.124983764311,0.0,1.4767603449627094,4.124983764311
12,0.7372199539965826,0.0,-0.32042892936956047,0.7372199539965826
13,0.6932250119387566,0.0,-0.4318285388680378,1.6932250119387566
14,0.6639351769812128,0.0,0.7094420745755724,1.6639351769812127
15,1.6874726151373214,0.0,1.2610790936025764,1.6874726151373214
16,1.0519745019757791,0.0,-0.16002297789342723,1.0519745019757791
17,0.6183016980891398,0.0,0.0277221623517363,1.6183016980891398
18,-1.3851718104592505,0.0,-1.982534528558077,-0.38517181045925053
19,-1.6320128492534494,0.0,-0.4817120972896132,0.36798715074655064
20,-0.8751977578341492,0.0,-2.0454774616821743,1.1248022421658508
21,1.0509405077986493,0.0,-0.19036861032287813,1.0509405077986493
22,0.25961997256347014,0.0,-0.6067147395531122,0.25961997256347014
23,5.370424819450021,0.0,-0.653031052200341,5.370424819450021
24,3.6140199337490246,0.0,-1.0481518839748396,3.6140199337490246
25,2.8591593858537863,0.0,1.3873513992266229,2.8591593858537863
26,2.187836340163826,0.0,1.8066995983717966,3.187836340163826
27,-0.46285706970269014,0.0,-0.008424101588760724,1.5371429302973099
28,0.26095296981657956,0.0,-0.5665497281693948,1.2609529698165796
29,1.290643550030424,0.0,-1.3653432150387488,1.290643550030424
30,0.42752148083901365,0.0,-0.5445599630719491,2.4275214808390135
31,1.5729517116896559,0.0,0.5254211522655803,3.572951711689656
32,1.9922667536511467,0.0,1.2895270366269684,2.9922667536511467
33,3.1017949965365768,0.0,-1.1112450655429376,4.101794996536577
34,1.8142558005204958,0.0,0.379743678639463,3.814255800520496
35,0.29800526208862466,0.0,-1.6817427260519213,1.2980052620886247
36,1.7324448482700152,0.0,-0.48501256404448867,2.732444848270015
37,2.1253494264817574,0.0,0.050347072846351607,3.1253494264817574
38,0.47419053264318667,0.0,0.03400174748065408,0.47419053264318667
39,4.158307520244473,0.0,0.6741142855659008,5.158307520244473
40,3.5958340675936955,0.0,0.7727171147567264,3.5958340675936955
41,-0.5046499194986422,0.0,-1.687054230215383,-0.5046499194986422
42,2.8278884338476535,0.0,1.2590365890933795,3.8278884338476535
43,1.55091862802104,0.0,0.5132458097466388,1.55091862802104
44,4.452095084340723,0.0,-0.6019551156501008,4.452095084340723
45,1.2233115987704404,0.0,1.3960561359191108,1.2233115987704404
46,2.3243603351735596,0.0,0.7024503855394987,2.3243603351735596
47,1.0249711916626696,0.0,0.06932300700177436,2.0249711916626696
48,-1.6438927518543125,0.0,-2.8595250958472014,-0.6438927518543125
49,1.4059258741037541,0.0,1.3306154631025826,1.4059258741037541
50,-0.7972855279568923,0.0,-1.3216230709765195,0.20271447204310766
51,0.7102468341432521,0.0,-0.46964562989980985,0.7102468341432521
52,-0.6272604383476126,0.0,-0.5568928216095401,0.3727395616523874
53,3.0458552451366407,0.0,1.5284244531261386,3.0458552451366407
54,0.1006244739612342,0.0,-0.8164411711767121,0.1006244739612342
55,0.6512720128469374,0.0,-0.578840929308212,1.6512720128469374
56,-1.9417257252148417,0.0,0.006042542203194784,-1.9417257252148417
57,0.3303145338820651,0.0,-0.6565771430811531,0.3303145338820651
58,-0.8976431837960339,0.0,-2.0919110496432527,-0.8976431837960339
59,-0.335638880841456,0.0,-1.3157455053230775,-0.335638880841456
60,4.191319590917169,0.0,3.222987349879984,5.191319590917169
61,-5.147236491306002,0.0,-0.3448265573957525,-5.147236491306002
62,-1.3670071351420807,0.0,1.6462083311412075,-0.3670071351420807
63,-0.21995545957130103,0.0,-0.7498349835627461,1.7800445404286989
64,3.9118793080870624,0.0,0.8864438918994595,5.911879308087062
65,2.9361737350864257,0.0,1.2869177461110644,2.9361737350864257
66,1.0133807696093506,0.0,-0.17661907506740926,2.0133807696093506
67,2.100780116574608,0.0,1.7047541312838044,2.100780116574608
68,3.4545689217614384,0.0,2.534628936268547,4.454568921761439
69,0.3243109730345488,0.0,0.08516447547494366,1.3243109730345488
70,1.2488549393714934,0.0,0.8529206175729827,2.248854939371493
71,1.1781669991046224,0.0,1.0837349281427835,1.1781669991046224
72,0.15598596594932002,0.0,-0.7295574715017729,1.15598596594932
73,3.3676767214079155,0.0,2.4245669743736786,4.367676721407916
74,-0.41415785855049525,0.0,0.8537956267128244,-0.41415785855049525
75,3.6749615495162997,0.0,2.0653755032229917,3.6749615495162997
76,0.8598401892112457,0.0,-0.036561676677715906,2.859840189211246
77,-2.3618955418388823,0.0,-0.20794141218711656,-1.3618955418388823
78,3.495524723431374,0.0,2.47601558742595,3.495524723431374
79,2.7541897514769573,0.0,1.316253669979047,2.7541897514769573
80,4.0571463072735625,0.0,1.1317945400995015,5.0571463072735625
81,1.464061040383844,0.0,1.2140885921186857,2.464061040383844
82,0.305786166700387,0.0,-0.10918344766046723,1.305786166700387
83,-2.1447023976241595,0.0,-0.6318564288804143,-1.1447023976241595
84,2.1037353734979836,0.0,0.8873392884138137,4.103735373497983
85,1.2648949188402219,0.0,1.5165078778503869,1.2648949188402219
86,1.2634420272625748,0.0,0.8081646803186995,1.2634420272625748
87,2.041645189212897,0.0,0.9573228668523583,3.041645189212897
88,0.8298493036949786,0.0,-0.5811962183045427,2.829849303694979
89,1.1018212807917216,0.0,0.1360146077978471,1.1018212807917216
90,1.6034691296879187,0.0,0.7187334292625156,2.6034691296879187
91,0.43959684202124893,0.0,-0.6200549137216468,0.43959684202124893
92,1.9045208688010065,0.0,0.609913873667782,2.9045208688010065
93,2.7377632180098415,0.0,1.2624032822462785,3.7377632180098415
94,0.5410875629338692,0.0,-0.623477134421726,1.5410875629338692
95,2.432841703893368,0.0,1.5236187303951676,3.432841703893368
96,-6.4287468893142465,0.0,-0.7343090549677076,-5.4287468893142465
97,-0.1846810873828284,0.0,-0.14545069527889365,-0.1846810873828284
98,-1.2594017690035253,0.0,2.4327107751424455,0.7405982309964747
99,1.7039182840110043,0.0,2.576711273479848,1.7039182840110043
100,-0.561736007273274,0.0,-1.991978872839227,-0.561736007273274
101,1.8862672412008452,0.0,1.211187517772674,1.8862672412008452
102,4.093229666853474,0.0,-1.2007229493251044,4.093229666853474
103,0.6946970272166145,0.0,-0.7637517685192864,0.6946970272166145
104,0.25168269718619823,0.0,0.06504913082660017,2.2516826971861983
105,3.239825847797168,0.0,1.2483613661674318,5.239825847797168
106,1.9386595261969093,0.0,0.31865546027856145,2.9386595261969095
107,1.0562644219649155,0.0,0.7501920507382125,1.0562644219649155
108,0.5451250014017325,0.0,0.2311224983245561,0.5451250014017325
109,1.174689603041757,0.0,-0.021411818932078875,1.174689603041757
110,-3.383045728113215,0.0,0.6682847339702924,-3.383045728113215
111,0.17645349310171854,0.0,0.229469644109501,2.1764534931017185
112,0.8061824920549119,0.0,0.9430362176702307,0.8061824920549119
113,1.8143098286644124,0.0,0.7173874968536108,2.8143098286644124
114,-0.9345091950933844,0.0,0.8666537413571471,0.06549080490661563
115,1.1191802315168355,0.0,-0.5604959224319036,1.1191802315168355
116,2.7476041915296747,0.0,1.533208704938382,3.7476041915296747
117,2.881768285920372,0.0,-0.37941626085923474,2.881768285920372
118,-0.7603950903451591,0.0,-0.4131921855550063,-0.7603950903451591
119,1.665229340114181,0.0,-0.918650847432239,2.665229340114181
120,1.865132917450281,0.0,0.6586053066397969,2.865132917450281
121,-1.2714440746924898,0.0,-2.133523528605096,0.7285559253075102
122,1.5721647213050827,0.0,0.11735720592050884,1.5721647213050827
123,3.7598401506024666,0.0,2.7526905689417482,4.759840150602466
124,1.8546519131968227,0.0,1.1279577961299587,1.8546519131968227
125,6.179649374670958,0.0,-0.12608527979854564,6.179649374670958
126,0.8578415355390492,0.0,-0.15548282513942024,0.8578415355390492
127,4.549139486307496,0.0,2.531977963654669,6.549139486307496
128,1.8881013902486163,0.0,0.5830646284312827,1.8881013902486163
129,0.585631624980568,0.0,2.004337236325095,0.585631624980568
130,-0.8750461963034066,0.0,1.6510010196024552,0.12495380369659337
131,1.5277893675591134,0.0,-0.703947128495823,1.5277893675591134
132,-5.118314446827944,0.0,-1.2637879150235019,-4.118314446827944
133,0.3271797970670734,0.0,-0.02575582792483126,0.3271797970670734
134,1.2130249435488916,0.0,0.3719322876318693,2.2130249435488913
135,-3.505302525908788,0.0,-1.8164349843643663,-2.505302525908788
136,-2.1098383449219735,0.0,-1.4165371233230406,-2.1098383449219735
137,2.1811482670353914,0.0,1.256526061744747,2.1811482670353914
138,2.258216796037904,0.0,2.9147673519238744,2.258216796037904
139,1.422951093096049,0.0,0.23308271867645286,1.422951093096049
140,4.050384636011998,0.0,2.3462568474504444,4.050384636011998
141,0.19686348594996805,0.0,-0.6898582848956889,0.19686348594996805
142,-0.059086196451256234,0.0,0.5238274506814721,-0.059086196451256234
143,-2.0402486297597564,0.0,-1.1384163345910723,-1.0402486297597564
144,1.0890019701528024,0.0,0.48152652919671896,1.0890019701528024
145,0.7123198309781585,0.0,-0.31214049118344034,0.7123198309781585
146,-0.6595927304822142,0.0,-1.371516648365258,-0.6595927304822142
147,3.6001294106348585,0.0,0.5243419968606013,4.6001294106348585
148,-0.0671746535730049,0.0,-0.26775508360236877,0.9328253464269951
149,0.8600494902948347,0.0,-0.2615323762453071,1.8600494902948346
150,-0.3224024662942673,0.0,-0.6711984238945282,1.6775975337057327
151,-0.6939488232116063,0.0,-0.6817246616196587,0.30605117678839366
152,0.5173615414695623,0.0,-0.7656724580183578,2.5173615414695623
153,3.537265045441873,0.0,2.044340729512695,3.537265045441873
154,-1.9266444553243132,0.0,-3.580937832270986,-0.9266444553243132
155,0.5471792281390735,0.0,-1.4588774786958327,0.5471792281390735
156,-2.3113524888765467,0.0,-2.7729256068135695,-1.3113524888765467
157,4.086430666128326,0.0,2.2499820492547955,6.086430666128326
158,-2.409485007643628,0.0,-1.5678655690297574,-0.40948500764362805
159,0.4582163486783608,0.0,-0.040152245493689884,1.4582163486783608
